Index,Date,Open,High,Low,Close
Anti Poverty Index,2018-05-28,1.4186288999999999,1.4487025,1.308217,1.3124568000000003
Anti Poverty Index,2018-05-27,1.4625353,1.4660381,1.3970970999999999,1.4166675000000002
Anti Poverty Index,2018-05-26,1.4647478000000003,1.5200084,1.4367771999999999,1.4628529000000003
Anti Poverty Index,2018-05-25,1.5319981,1.5673392000000002,1.4429921999999997,1.4658666000000002
Anti Poverty Index,2018-05-24,1.4569186,1.5578962,1.3977886000000002,1.5275271000000001
Anti Poverty Index,2018-05-23,1.5863545000000001,1.6029387999999998,1.3925260000000002,1.4589545000000002
Anti Poverty Index,2018-05-22,1.7291772,1.7768335000000004,1.5784158000000001,1.5880004000000003
Anti Poverty Index,2018-05-21,1.7988173,1.8104164,1.6989676,1.7305913
Anti Poverty Index,2018-05-20,1.7386531,1.8358188,1.7170951000000003,1.7945188
Anti Poverty Index,2018-05-19,1.7447807,1.7951945000000005,1.716707,1.7360549
Anti Poverty Index,2018-05-18,1.7241698000000003,1.7782710000000002,1.6802733,1.7436166000000002
Anti Poverty Index,2018-05-17,1.8154262,1.8792147000000001,1.7085001000000002,1.7251204000000002
Anti Poverty Index,2018-05-16,1.8707727,1.8714696000000004,1.7627351,1.8142046000000003
Anti Poverty Index,2018-05-15,1.9435743,1.9946615000000003,1.8589524000000002,1.8740821000000003
Anti Poverty Index,2018-05-14,1.9468144,1.9954365,1.8142928,1.9450173000000002
Anti Poverty Index,2018-05-13,1.8634461000000004,1.9962457,1.8164124,1.949732
Anti Poverty Index,2018-05-12,1.8117593000000003,1.9270194000000003,1.7131370000000001,1.8597389
Anti Poverty Index,2018-05-11,2.0679529000000003,2.0716644000000004,1.7775492000000002,1.817552
Anti Poverty Index,2018-05-10,2.1788371,2.2150860000000008,2.0625991000000004,2.0679037
Anti Poverty Index,2018-05-09,2.1522001000000004,2.252931200000001,2.0631052000000003,2.1782151
Anti Poverty Index,2018-05-08,2.2427796,2.2735002,2.1206289000000003,2.1545116
Anti Poverty Index,2018-05-07,2.275467000000001,2.2899276000000004,2.1222279,2.2326398999999997
Anti Poverty Index,2018-05-06,2.3691975,2.3981843,2.219469,2.2792886
Anti Poverty Index,2018-05-05,2.3869470000000006,2.4464868,2.3352494999999998,2.3673732999999997
Anti Poverty Index,2018-05-04,2.4244461999999998,2.4487209,2.3066964999999997,2.3879911000000003
Anti Poverty Index,2018-05-03,2.327743,2.5009721000000007,2.2987400000000004,2.428532
Anti Poverty Index,2018-05-02,2.2816568,2.348607,2.2447571,2.3269654
Anti Poverty Index,2018-05-01,2.2944720999999992,2.3529334999999993,2.1526407,2.2854737000000003
Anti Poverty Index,2018-04-30,2.3972637000000003,2.4278136000000003,2.2537049,2.2882778999999998
Anti Poverty Index,2018-04-29,2.3916454999999996,2.4554193000000004,2.2722362,2.4010463000000004
Anti Poverty Index,2018-04-28,2.285255,2.4280377,2.2755519999999994,2.3913107
Anti Poverty Index,2018-04-27,2.3888331000000003,2.5047918000000005,2.286826,2.2935134
Anti Poverty Index,2018-04-26,2.1135846000000003,2.7284271,2.0352879,2.3927766
Anti Poverty Index,2018-04-25,2.4422455000000003,2.4422958,2.004101,2.0967424
Anti Poverty Index,2018-04-24,2.197877,2.5177002,2.1846349,2.4576180000000005
Anti Poverty Index,2018-04-23,2.0978093,2.2221773000000002,2.0884031000000003,2.1976473
Anti Poverty Index,2018-04-22,2.117584,2.2156529000000003,2.0634704000000004,2.0996738
Anti Poverty Index,2018-04-21,2.1886483,2.2748851,1.9553398000000002,2.1184934
Anti Poverty Index,2018-04-20,2.1088757,2.2309778000000002,2.0379006,2.1836359000000005
Anti Poverty Index,2018-04-19,1.9960429000000002,2.1506175,1.9793204,2.1095912000000006
Anti Poverty Index,2018-04-18,1.9124151,2.0144458000000003,1.8914411,1.9959622
Anti Poverty Index,2018-04-17,1.9927537000000002,2.0585456,1.8682566000000003,1.8817676000000003
Anti Poverty Index,2018-04-16,1.8933047000000003,2.0499008000000005,1.7642498000000002,2.0009642
Anti Poverty Index,2018-04-15,1.8400313000000001,1.9284656,1.8160359000000004,1.8934734000000004
Anti Poverty Index,2018-04-14,1.7309454,1.8660983000000004,1.7224713999999999,1.8156931
Anti Poverty Index,2018-04-13,1.6396968000000003,2.0797166999999996,1.5817882,1.7044837000000002
Anti Poverty Index,2018-04-12,1.3698306000000002,1.6577652,1.3156959000000001,1.6367474999999998
Anti Poverty Index,2018-04-11,1.3045386,1.3915683,1.2793759,1.3745443000000002
Anti Poverty Index,2018-04-10,1.2675293,1.3054625,1.2362469000000003,1.2900873
Anti Poverty Index,2018-04-09,1.3269757,1.408966,1.2360297,1.2648068000000001
Anti Poverty Index,2018-04-08,1.2963314,1.3555804,1.2793895,1.3252268000000003
Anti Poverty Index,2018-04-07,1.2747217000000002,1.3325631,1.2555253999999998,1.2979043000000001
Anti Poverty Index,2018-04-06,1.2466851000000003,1.3180280999999998,1.2098350000000002,1.2764048000000001
Anti Poverty Index,2018-04-05,1.1786245000000002,1.3342927000000002,1.1505973,1.2551046000000001
Anti Poverty Index,2018-04-04,1.3427903,1.3486783,1.1675673999999998,1.1790999000000002
Anti Poverty Index,2018-04-03,1.2538042,1.3852509,1.2393065,1.3454731999999998
Anti Poverty Index,2018-04-02,1.1674385,1.3291858,1.1591117000000002,1.2485504
Anti Poverty Index,2018-04-01,1.1975816000000004,1.2313165000000001,1.0887864999999999,1.1639481
Anti Poverty Index,2018-03-31,1.1956025,1.2901065,1.1759202,1.1974223000000002
Anti Poverty Index,2018-03-30,1.2167305,1.2519548,1.1441796000000002,1.1960419
Anti Poverty Index,2018-03-29,1.4128082,1.4252112000000001,1.1991751,1.223187
Anti Poverty Index,2018-03-28,1.398282,1.4906104,1.3860378999999998,1.4106426
Anti Poverty Index,2018-03-27,1.4790015000000003,1.4954996,1.3518143000000002,1.4013198999999998
Anti Poverty Index,2018-03-26,1.5454883,1.5811358999999998,1.3667150000000001,1.4812449
Anti Poverty Index,2018-03-25,1.5432799,1.6219073000000002,1.5010208000000003,1.547098
Anti Poverty Index,2018-03-24,1.6072984000000001,1.6666698,1.5405383000000001,1.5554696000000001
Anti Poverty Index,2018-03-23,1.6065681,1.6174019000000002,1.457355,1.5922275000000004
Anti Poverty Index,2018-03-22,1.6585824999999998,1.7341883,1.5143894000000002,1.6127239
Anti Poverty Index,2018-03-21,1.6896337000000003,1.7750241000000002,1.6092876000000003,1.6563932
Anti Poverty Index,2018-03-20,1.6182547,1.7430704000000001,1.4952693000000001,1.6790629000000004
Anti Poverty Index,2018-03-19,1.4610273,1.6805865,1.3938543,1.6063389
Anti Poverty Index,2018-03-18,1.3829711000000002,1.4781844,1.1941026000000001,1.4549588000000002
Anti Poverty Index,2018-03-17,1.5653354,1.5731804999999999,1.3738296,1.3859943000000001
Anti Poverty Index,2018-03-16,1.5635069,1.6589693,1.4955542999999998,1.5661820000000002
Anti Poverty Index,2018-03-15,1.6189791,1.6442802,1.4397197,1.5633401
Anti Poverty Index,2018-03-14,1.8798091,1.9097707999999998,1.5719027,1.6171586999999998
Anti Poverty Index,2018-03-13,1.8952655000000005,1.9739728,1.7960021000000004,1.8881072000000003
Anti Poverty Index,2018-03-12,2.0348109,2.0743891000000003,1.8564555000000003,1.9003318
Anti Poverty Index,2018-03-11,1.8741591000000004,2.0782425000000004,1.7938466000000002,2.039119
Anti Poverty Index,2018-03-10,2.0511602,2.131236,1.8446668000000002,1.8780558
Anti Poverty Index,2018-03-09,1.9350824,2.0855934,1.6458476,2.0493429
Anti Poverty Index,2018-03-08,2.0444737000000006,2.1572359000000003,1.8849543,1.9384907000000002
Anti Poverty Index,2018-03-07,2.2420528,2.3672424000000003,1.9328669000000003,2.0527774
Anti Poverty Index,2018-03-06,2.4217007,2.4780092999999996,2.1908671,2.2390187000000004
Anti Poverty Index,2018-03-05,2.5012391000000003,2.5620337999999996,2.3786329000000004,2.4245474
Anti Poverty Index,2018-03-04,2.4721414,2.5620648,2.3633259,2.4875616000000003
Anti Poverty Index,2018-03-03,2.5531096,2.6403024000000004,2.4158474,2.4724869000000007
Anti Poverty Index,2018-03-02,2.5486121000000006,2.6444765999999995,2.3966641,2.5312313
Anti Poverty Index,2018-03-01,2.4532898,2.6653591000000008,2.4274584,2.5517242
Art and Media Index,2020-05-30,0.0064976834999999995,0.0069739692,0.006388027799999999,0.0067519914
Art and Media Index,2020-05-29,0.0066696663,0.0070102989,0.0062437089000000005,0.0065010165
Art and Media Index,2020-05-28,0.006765656699999999,0.0070796253,0.006369363,0.006656667599999999
Art and Media Index,2020-05-27,0.0070656267,0.007782555,0.006236709599999999,0.006764656799999999
Art and Media Index,2020-05-26,0.0069679698,0.0072282771,0.006643668899999999,0.0070656267
Art and Media Index,2020-05-25,0.006034396499999999,0.0073279338,0.0057450921,0.006995967
Art and Media Index,2020-05-24,0.0065546778,0.0070706262,0.005946405299999999,0.0060317301
Art and Media Index,2020-05-23,0.0067866546,0.006958637399999999,0.006340032600000001,0.0065383461
Art and Media Index,2020-05-22,0.005615771699999999,0.0069829683,0.005534113199999999,0.006785988
Art and Media Index,2020-05-21,0.0057954204,0.0064503549,0.005440455899999999,0.005616105
Art and Media Index,2020-05-20,0.0064686864,0.006683998199999999,0.0054574542,0.005796086999999999
Art and Media Index,2020-05-19,0.0062830383,0.006550344899999999,0.0061883811,0.0064616871
Art and Media Index,2020-05-18,0.005959070699999999,0.006447688500000001,0.0058220844,0.0062897043
Art and Media Index,2020-05-17,0.0061770489,0.006317701499999999,0.005809085699999999,0.005959737299999999
Art and Media Index,2020-05-16,0.005848081799999999,0.0063190347,0.005802752999999999,0.0061770489
Art and Media Index,2020-05-15,0.0061057227,0.006399359999999999,0.0058100856,0.005849414999999999
Art and Media Index,2020-05-14,0.0060500616,0.0064123587,0.005892743999999999,0.0061057227
Art and Media Index,2020-05-13,0.0059357397,0.0061867146,0.0058917441000000004,0.0060720594
Art and Media Index,2020-05-12,0.0054267906,0.0060350631,0.0053997933,0.0059357397
Art and Media Index,2020-05-11,0.0054841182,0.005932406699999998,0.005297136900000001,0.0054244574999999995
Art and Media Index,2020-05-10,0.006460353899999999,0.0064716860999999995,0.005146818600000001,0.0054801186
Art and Media Index,2020-05-09,0.0067999866,0.006912641999999999,0.006421691099999999,0.0064606872
Art and Media Index,2020-05-08,0.006957970799999999,0.0075655767,0.0065200145999999995,0.006800986500000001
Art and Media Index,2020-05-07,0.0066623337,0.0070649601,0.0064463553,0.006961637099999999
Art and Media Index,2020-05-06,0.006426024,0.0078875445,0.0063486984,0.006662667
Art and Media Index,2020-05-05,0.0059850681,0.006596006999999999,0.005857414199999999,0.0064276904999999995
Art and Media Index,2020-05-04,0.006002399699999999,0.006159717299999999,0.0058010865,0.006022064399999999
Art and Media Index,2020-05-03,0.006006399299999999,0.006244042199999999,0.0058340832,0.0060013997999999995
Art and Media Index,2020-05-02,0.0059934006,0.0061433856,0.0058744125,0.0060100655999999995
Art and Media Index,2020-05-01,0.006346032,0.0069733026,0.0057837549,0.006021064499999999
Art and Media Index,2020-04-30,0.005996067,0.006652334700000001,0.005822750999999999,0.006346032
Art and Media Index,2020-04-29,0.0057514248,0.0064503549,0.005660767200000001,0.006000066599999999
Art and Media Index,2020-04-28,0.0058507481999999994,0.0059314068,0.005467453199999999,0.0057404259
Art and Media Index,2020-04-27,0.0059110755,0.006057060899999999,0.005640435899999999,0.005849414999999999
Art and Media Index,2020-04-26,0.005841082499999999,0.0060213978,0.005649101699999999,0.005903076300000001
Art and Media Index,2020-04-25,0.005959070699999999,0.006112055399999999,0.005703429599999999,0.005838082799999999
Art and Media Index,2020-04-24,0.005791754099999999,0.0062480418,0.0056917641,0.0059620704
Art and Media Index,2020-04-23,0.005852748,0.0061057227,0.0053811285,0.0057920874
Art and Media Index,2020-04-22,0.0056197713,0.0062880378,0.0051221544,0.005848081799999999
Art and Media Index,2020-04-21,0.0050898243,0.0058290836999999995,0.004995500400000001,0.0056201046
Art and Media Index,2020-04-20,0.005788087799999999,0.0058997433,0.005063160299999999,0.0050884911
Art and Media Index,2020-04-19,0.005332800000000001,0.006111388799999999,0.0051298203,0.0057864213
Art and Media Index,2020-04-18,0.0052441421999999994,0.005426124,0.0051121554,0.0053321334
Art and Media Index,2020-04-17,0.0054921174,0.0057944204999999995,0.0051078224999999994,0.005242808999999999
Art and Media Index,2020-04-16,0.007071626100000001,0.0077308935,0.0047571908999999996,0.0054907842
Art and Media Index,2020-04-15,0.0072276105,0.0081135219,0.006635003099999999,0.007079292
Art and Media Index,2020-04-14,0.0071062893,0.0076105722,0.0068099855999999995,0.0072412757999999995
Art and Media Index,2020-04-13,0.007519914599999999,0.0077242275,0.0066210044999999995,0.0070879578
Art and Media Index,2020-04-12,0.007320267899999999,0.008335499700000002,0.007036962899999999,0.0075369129000000005
Art and Media Index,2020-04-11,0.007335599699999999,0.0077515581,0.006845982,0.007292270699999999
Art and Media Index,2020-04-10,0.0075605772,0.0083348331,0.0066949971,0.007287604499999999
Art and Media Index,2020-04-09,0.0084651534,0.0087114621,0.0071319534,0.007565576699999999
Art and Media Index,2020-04-08,0.007952538,0.0087601239,0.0070669599,0.0084534879
Art and Media Index,2020-04-07,0.0077648901,0.0083414991,0.0072286104,0.0079582041
Art and Media Index,2020-04-06,0.007269939600000001,0.009158084099999998,0.007207279199999999,0.0077705562
Art and Media Index,2020-04-05,0.0075772422,0.0077178948,0.006793320599999999,0.0072719394
Art and Media Index,2020-04-04,0.0063150351,0.0076755656999999994,0.0062437089,0.0075839081999999995
Art and Media Index,2020-04-03,0.0069479718,0.0071789487,0.0060813918000000005,0.0063150351
Art and Media Index,2020-04-02,0.0065423456999999996,0.0075982401,0.006318368099999999,0.006962637
Art and Media Index,2020-04-01,0.006349364999999999,0.0067069958999999985,0.0057480918,0.0065553443999999995
Art and Media Index,2020-03-31,0.0074569209000000004,0.0080648601,0.005862080399999999,0.006349364999999999
Art and Media Index,2020-03-30,0.006897643499999999,0.0078395493,0.006734659799999999,0.0074935839
Art and Media Index,2020-03-29,0.007246608599999999,0.007418258099999998,0.0067179948,0.006929307
Art and Media Index,2020-03-28,0.007511248799999999,0.0081878478,0.006467019899999999,0.007255274399999999
Art and Media Index,2020-03-27,0.008479485299999999,0.0091030896,0.0074159249999999986,0.007500583199999999
Art and Media Index,2020-03-26,0.006769656299999999,0.008605806,0.0065776755,0.0084741525
Art and Media Index,2020-03-25,0.007712561999999999,0.0082631736,0.0058140852,0.006769656299999999
Art and Media Index,2020-03-24,0.0077748891,0.0084464886,0.007211612099999999,0.007718561399999999
Art and Media Index,2020-03-23,0.0076452353999999995,0.007926207299999998,0.0070249641,0.0078282171
Art and Media Index,2020-03-22,0.0082035129,0.008476485599999998,0.0072599406,0.0076452353999999995
Art and Media Index,2020-03-21,0.007996533600000001,0.0087051294,0.0077038962,0.0081705162
Art and Media Index,2020-03-20,0.008712461999999999,0.0093007365,0.007599906599999999,0.0079928673
Art and Media Index,2020-03-19,0.0075305801999999995,0.0089544378,0.0069053094,0.008666133299999998
Art and Media Index,2020-03-18,0.0072616071,0.0081551844,0.0067299935999999986,0.0075012498
Art and Media Index,2020-03-17,0.007217611499999999,0.008397826800000001,0.006682665,0.0072396093
Art and Media Index,2020-03-16,0.0071069559,0.0094463886,0.0063636969,0.0072199446
Art and Media Index,2020-03-15,0.006319368,0.0107259273,0.0058384161,0.007111288800000001
Art and Media Index,2020-03-14,0.0061610505,0.0071169549,0.0058387494,0.006319368
Art and Media Index,2020-03-13,0.0057777555,0.0064346898,0.0043712295000000005,0.0061220543999999984
Art and Media Index,2020-03-12,0.009515715,0.009817684799999999,0.005739092699999998,0.005826084
Art and Media Index,2020-03-11,0.0080531946,0.0100483284,0.0077805552,0.0095163816
Art and Media Index,2020-03-10,0.008930106899999998,0.0092797386,0.007426590599999999,0.0080281971
Art and Media Index,2020-03-09,0.009678365400000001,0.0100919907,0.0084674865,0.0089511048
Art and Media Index,2020-03-08,0.013008699,0.0138312834,0.009658034099999999,0.009719361299999998
Art and Media Index,2020-03-07,0.009914341799999999,0.015785754599999997,0.009353397900000001,0.012998699999999998
Art and Media Index,2020-03-06,0.009742025699999997,0.010834249800000001,0.009192414,0.009879678599999999
Art and Media Index,2020-03-05,0.009197080199999999,0.0110505615,0.008684798100000002,0.009742025699999997
Art and Media Index,2020-03-04,0.008388494399999998,0.009499383299999999,0.007791887399999999,0.0091950804
Art and Media Index,2020-03-03,0.008630803499999999,0.0094200579,0.0077635569,0.0083968269
Art and Media Index,2020-03-02,0.0083095023,0.008869113,0.007646901899999999,0.008616138300000001
Art and Media Index,2020-03-01,0.008432156699999999,0.009104089499999999,0.0076422357000000005,0.0082781721
Art and Media Index,2020-02-29,0.009232743299999999,0.0104202912,0.007790887500000001,0.008432156699999999
Art and Media Index,2020-02-28,0.0081218544,0.009660367199999999,0.0079778688,0.0092300769
Art and Media Index,2020-02-27,0.008335832999999999,0.0095097156,0.0075162483,0.008105189399999999
Art and Media Index,2020-02-26,0.009149751599999999,0.0102373095,0.0079495383,0.008329833600000001
Art and Media Index,2020-02-25,0.0101519847,0.010300636499999998,0.0090494283,0.0091674165
Art and Media Index,2020-02-24,0.0161673831,0.0164603538,0.0093264006,0.0101239875
Art and Media Index,2020-02-23,0.016317368100000004,0.017014965,0.0156521013,0.0161487183
Art and Media Index,2020-02-22,0.0171476184,0.017265606599999997,0.0156994299,0.016317368100000004
Art and Media Index,2020-02-21,0.0160153983,0.0173622636,0.015677765399999998,0.0171626169
Art and Media Index,2020-02-20,0.0171906141,0.017326267200000002,0.0157280937,0.0160497282
Art and Media Index,2020-02-19,0.0168606471,0.018324834,0.015911742,0.017259607199999995
Art and Media Index,2020-02-18,0.0179468718,0.018616804799999997,0.0161743824,0.0168509814
Art and Media Index,2020-02-17,0.0185344797,0.0195960402,0.0169476384,0.018035529599999996
Art and Media Index,2020-02-16,0.016610338800000003,0.020011998599999997,0.0161790486,0.0185134818
Art and Media Index,2020-02-15,0.017609572199999996,0.019956337499999997,0.0159300735,0.016608339
Art and Media Index,2020-02-14,0.0163190346,0.0182695062,0.014148918299999999,0.017609572199999996
Art and Media Index,2020-02-13,0.0206962635,0.021723494099999997,0.0159220743,0.0163020363
Art and Media Index,2020-02-12,0.018589474199999997,0.0227597238,0.016635669600000003,0.021003899399999998
Art and Media Index,2020-02-11,0.017128287,0.0188264505,0.0152431422,0.0185901408
Art and Media Index,2020-02-10,0.017767223099999997,0.0186491349,0.0160510614,0.017128287
Art and Media Index,2020-02-09,0.0173279337,0.0183128352,0.0166296702,0.0177288936
Art and Media Index,2020-02-08,0.016488351000000002,0.0179895342,0.0160143984,0.017349264899999998
Art and Media Index,2020-02-07,0.0164526879,0.0168219843,0.015300803099999998,0.0165206811
Art and Media Index,2020-02-06,0.016530013499999996,0.017624570699999998,0.0158060859,0.0164840181
Art and Media Index,2020-02-05,0.0167003298,0.0168663132,0.012087457800000001,0.016527680399999998
Art and Media Index,2020-02-04,0.015968736299999998,0.017117288100000003,0.0157997532,0.0166723326
Art and Media Index,2020-02-03,0.0162473751,0.0165086823,0.015162816899999997,0.0159690696
Art and Media Index,2020-02-02,0.0160767255,0.0175102488,0.015767423099999997,0.0162473751
Art and Media Index,2020-02-01,0.0114341898,0.016736659499999997,0.011392194,0.0161160549
Art and Media Index,2020-01-31,0.0119991333,0.0130613604,0.011363863500000002,0.011473519199999999
Art and Media Index,2020-01-30,0.012758390699999999,0.013036362899999997,0.011205879299999999,0.011979468600000001
Art and Media Index,2020-01-29,0.013503649500000001,0.0147121953,0.012349431599999999,0.0127410591
Art and Media Index,2020-01-28,0.013845948599999998,0.014627203799999999,0.012741725700000001,0.0135059826
Art and Media Index,2020-01-27,0.0104176248,0.014339565899999998,0.0103479651,0.013874945699999999
Art and Media Index,2020-01-26,0.0107935872,0.012477085499999999,0.0090740925,0.010422957600000001
Art and Media Index,2020-01-25,0.012618737999999997,0.012653401199999997,0.009071759399999999,0.0107879211
Art and Media Index,2020-01-24,0.011487517800000001,0.0129207078,0.0102953037,0.0126167382
Art and Media Index,2020-01-23,0.0108052527,0.01586508,0.009311068799999999,0.011494517099999999
Art and Media Index,2020-01-22,0.0105952737,0.0115581774,0.010164983399999999,0.0113158683
Art and Media Index,2020-01-21,0.0098610138,0.011628503699999999,0.0081728493,0.010599606599999999
Art and Media Index,2020-01-20,0.0095203812,0.0105559443,0.0086604672,0.009892343999999999
Art and Media Index,2020-01-19,0.0090514281,0.009914341799999999,0.0082375095,0.0095220477
Art and Media Index,2020-01-18,0.0083494983,0.0095107155,0.0077568909,0.0090554277
Art and Media Index,2020-01-17,0.0094237242,0.010515614999999999,0.0081405192,0.0083514981
Art and Media Index,2020-01-16,0.010070326199999998,0.010393627199999998,0.0088964436,0.0094237242
Art and Media Index,2020-01-15,0.010694930399999998,0.011466853200000002,0.0095287137,0.0101216544
Art and Media Index,2020-01-14,0.010849248300000001,0.0116051727,0.009939005999999998,0.010721261099999999
Art and Media Index,2020-01-13,0.0113548644,0.011600839799999998,0.0101293203,0.0108492483
Art and Media Index,2020-01-12,0.0100959903,0.0120837915,0.0099066759,0.011372196
Art and Media Index,2020-01-11,0.011172215999999999,0.011999799899999998,0.008301169800000001,0.010098323400000001
Art and Media Index,2020-01-10,0.0104679531,0.011852148,0.009785688,0.0111692163
Art and Media Index,2020-01-09,0.010535613,0.0110668932,0.0099210078,0.010488951
Art and Media Index,2020-01-08,0.0095363796,0.0109972335,0.0092780721,0.010551611399999999
Art and Media Index,2020-01-07,0.0088767789,0.010073992499999998,0.0080021997,0.0095330466
Art and Media Index,2020-01-06,0.0090694263,0.0093360663,0.0083448321,0.008896110300000001
Art and Media Index,2020-01-05,0.010150984799999999,0.010543612199999998,0.008747125199999999,0.009081425099999998
Art and Media Index,2020-01-04,0.010362963599999999,0.0110242308,0.0095580441,0.0101599839
Art and Media Index,2020-01-03,0.0093797286,0.0108165849,0.0081538512,0.0104282904
Art and Media Index,2020-01-02,0.0106835982,0.0108832449,0.0091120887,0.0093550644
Art and Media Index,2020-01-01,0.0120337965,0.0124150917,0.0093237342,0.0106809318
Art and Media Index,2019-12-31,0.0114018597,0.012346098599999999,0.011002566299999999,0.0120337965
Art and Media Index,2019-12-30,0.0106499349,0.0117111621,0.0104559543,0.011405526
Art and Media Index,2019-12-29,0.010085658,0.011218211399999999,0.0099273405,0.010646935199999999
Art and Media Index,2019-12-28,0.0084774855,0.010322967599999998,0.008294503799999998,0.010078992
Art and Media Index,2019-12-27,0.0106745991,0.011049561599999999,0.0083374995,0.0085068159
Art and Media Index,2019-12-26,0.007501249799999999,0.012635403,0.007199613299999999,0.0106799319
Art and Media Index,2019-12-25,0.0082435089,0.008642469,0.0071812818,0.007501249799999999
Art and Media Index,2019-12-24,0.00879912,0.009892010699999999,0.006726660599999999,0.008231510099999999
Art and Media Index,2019-12-23,0.008981768400000001,0.0101236542,0.008308835700000001,0.008797786799999999
Art and Media Index,2019-12-22,0.009142418999999997,0.0106909308,0.004446888600000001,0.0089787687
Art and Media Index,2019-12-21,0.0094193913,0.010392960599999999,0.0090964236,0.009164750099999997
Art and Media Index,2019-12-20,0.0093687297,0.0111002232,0.0090594273,0.0094210578
Art and Media Index,2019-12-19,0.010860580499999998,0.0112878711,0.0091704162,0.0093687297
Art and Media Index,2019-12-18,0.010135653,0.0109115754,0.009345731999999999,0.010860580499999998
Art and Media Index,2019-12-17,0.010427957100000001,0.011393860499999998,0.009464386799999999,0.010135653
Art and Media Index,2019-12-16,0.010611605399999998,0.0121314534,0.009962670299999999,0.010427957100000001
Art and Media Index,2019-12-15,0.0104826183,0.011391860699999999,0.010007665800000001,0.010630270199999998
Art and Media Index,2019-12-14,0.009361730399999999,0.0111112221,0.0087031296,0.010491950699999999
Art and Media Index,2019-12-13,0.012992700599999997,0.0134129919,0.0092437422,0.009343065599999999
Art and Media Index,2019-12-12,0.014118921299999998,0.015124820700000001,0.011971136100000002,0.013010032199999999
Art and Media Index,2019-12-11,0.014299236599999997,0.0159474051,0.013455987599999998,0.014118921299999998
Art and Media Index,2019-12-10,0.0123291003,0.014809518899999999,0.012011465399999999,0.014277905399999999
Art and Media Index,2019-12-09,0.012965703299999997,0.013893943800000001,0.0116178381,0.012325434000000001
Art and Media Index,2019-12-08,0.014549544900000003,0.0151868145,0.0128403825,0.012978702
Art and Media Index,2019-12-07,0.0150378294,0.016545011999999998,0.014418224700000001,0.014558544000000001
Art and Media Index,2019-12-06,0.013559310599999999,0.015402792899999997,0.013370329500000002,0.015041495699999997
Art and Media Index,2019-12-05,0.012937706099999998,0.014378562000000001,0.0121527846,0.0135559776
Art and Media Index,2019-12-04,0.013236676199999999,0.015459787199999998,0.0117118287,0.012960370500000002
Art and Media Index,2019-12-03,0.012864380099999998,0.0167989866,0.012441422399999999,0.013241342400000002
Art and Media Index,2019-12-02,0.0136366362,0.0193783953,0.0121677831,0.012856047599999998
Art and Media Index,2019-12-01,0.014017598099999999,0.014560210499999999,0.013150351499999999,0.013643302199999999
Art and Media Index,2019-11-30,0.013390327499999998,0.014388561,0.0129247074,0.014021930999999998
Art and Media Index,2019-11-29,0.0135346464,0.013732626599999999,0.0115548444,0.0133913274
Art and Media Index,2019-11-28,0.013476985500000002,0.014291237400000002,0.0132016797,0.013531646700000002
Art and Media Index,2019-11-27,0.012647068499999999,0.014350898100000002,0.0123157683,0.0134723193
Art and Media Index,2019-11-26,0.013465319999999998,0.0142112454,0.0123031029,0.012759723899999999
Art and Media Index,2019-11-25,0.012935706299999999,0.0142232442,0.011335533,0.0134666532
Art and Media Index,2019-11-24,0.013950604799999997,0.0142632402,0.0123117687,0.012941372399999998
Art and Media Index,2019-11-23,0.013395327,0.014456220899999999,0.012835382999999999,0.013953271199999997
Art and Media Index,2019-11-22,0.0140835915,0.015730760099999998,0.012218111399999999,0.013377662099999998
Art and Media Index,2019-11-21,0.0166929972,0.0173822616,0.0135246474,0.0140835915
Art and Media Index,2019-11-20,0.0159527379,0.0169333065,0.0150521613,0.016708329
Art and Media Index,2019-11-19,0.015603106199999998,0.0165893409,0.0146045394,0.0159527379
Art and Media Index,2019-11-18,0.015578108700000001,0.015987734400000002,0.015001166399999998,0.0156044394
Art and Media Index,2019-11-17,0.0161723826,0.0171736158,0.015534446400000002,0.015576442200000002
Art and Media Index,2019-11-16,0.0145148817,0.0166986633,0.014435222999999999,0.0161723826
Art and Media Index,2019-11-15,0.014911842000000002,0.0156564342,0.012951371400000002,0.014511548699999996
Art and Media Index,2019-11-14,0.0157907541,0.015911742,0.0148595139,0.014895177
Art and Media Index,2019-11-13,0.0158060859,0.019384727999999997,0.014787521099999998,0.0157910874
Art and Media Index,2019-11-12,0.0158940771,0.0168063192,0.0148598472,0.0157960869
Art and Media Index,2019-11-11,0.015266806499999999,0.0189421056,0.014358230699999999,0.015895077
Art and Media Index,2019-11-10,0.0149935005,0.0155154483,0.014597540099999999,0.0152664732
Art and Media Index,2019-11-09,0.015029496899999998,0.0157340931,0.0146625336,0.0149721693
Art and Media Index,2019-11-08,0.0154981167,0.016190380799999998,0.0144422223,0.015026830499999998
Art and Media Index,2019-11-07,0.0172759389,0.0176269038,0.0141559176,0.015532446599999998
Art and Media Index,2019-11-06,0.0167609904,0.0186298035,0.015731426700000002,0.0172979367
Art and Media Index,2019-11-05,0.0169176414,0.0179155416,0.015945738600000002,0.0167589906
Art and Media Index,2019-11-04,0.0174225909,0.0180585273,0.0159477384,0.0169176414
Art and Media Index,2019-11-03,0.017487917699999998,0.0183698295,0.0162830382,0.0174125919
Art and Media Index,2019-11-02,0.0177785553,0.018076858799999998,0.016606005899999998,0.017487584400000002
